19;11;10.0147;12.0294;10.0441;9.05882;9.07353;8.08824;8.10294;8.11765;8.13235;8.14706;8.16176;8.17647;9.19118;9.20588;9.22059;10.2353;10.25
20;11;10.0147;12.0294;10.0441;10.0588;9.07353;8.08824;8.10294;8.11765;8.13235;8.14706;8.16176;8.17647;9.19118;9.20588;9.22059;10.2353;10.25
21;11;10.0147;12.0294;11.0441;10.0588;9.07353;8.08824;8.10294;8.11765;8.13235;8.14706;8.16176;8.17647;8.19118;9.20588;9.22059;9.23529;10.25
22;11;10.0147;12.0294;11.0441;10.0588;9.07353;9.08824;8.10294;8.11765;8.13235;8.14706;8.16176;8.17647;8.19118;9.20588;9.22059;9.23529;10.25
23;11;10.0147;12.0294;11.0441;10.0588;9.07353;9.08824;8.10294;8.11765;8.13235;8.14706;8.16176;8.17647;8.19118;9.20588;9.22059;9.23529;10.25
24;11;10.0147;12.0294;11.0441;10.0588;9.07353;9.08824;8.10294;8.11765;8.13235;8.14706;8.16176;8.17647;8.19118;8.20588;9.22059;9.23529;9.25
25;11;10.0147;12.0294;11.0441;10.0588;9.07353;9.08824;8.10294;8.11765;8.13235;8.14706;8.16176;8.17647;8.19118;8.20588;9.22059;9.23529;9.25
26;12;10.0147;12.0294;11.0441;10.0588;9.07353;9.08824;8.10294;8.11765;8.13235;8.14706;8.16176;8.17647;8.19118;8.20588;9.22059;9.23529;9.25
27;12;10.0147;12.0294;11.0441;10.0588;9.07353;9.08824;8.10294;8.11765;8.13235;8.14706;8.16176;8.17647;8.19118;8.20588;9.22059;9.23529;9.25
28;12;10.0147;13.0294;11.0441;10.0588;9.07353;9.08824;9.10294;8.11765;8.13235;8.14706;8.16176;8.17647;8.19118;8.20588;8.22059;9.23529;9.25
29;12;10.0147;13.0294;11.0441;10.0588;9.07353;9.08824;9.10294;8.11765;8.13235;8.14706;8.16176;8.17647;8.19118;8.20588;8.22059;9.23529;9.25
30;12;10.0147;13.0294;11.0441;10.0588;9.07353;9.08824;9.10294;8.11765;8.13235;8.14706;8.16176;8.17647;8.19118;8.20588;8.22059;9.23529;9.25
31;12;10.0147;13.0294;11.0441;10.0588;10.0735;9.08824;9.10294;8.11765;8.13235;8.14706;8.16176;8.17647;8.19118;8.20588;8.22059;9.23529;9.25
32;12;10.0147;13.0294;11.0441;10.0588;10.0735;9.08824;9.10294;9.11765;8.13235;8.14706;8.16176;8.17647;8.19118;8.20588;8.22059;8.23529;9.25
33;12;10.0147;13.0294;11.0441;10.0588;10.0735;9.08824;9.10294;9.11765;8.13235;8.14706;8.16176;8.17647;8.19118;8.20588;8.22059;8.23529;9.25
34;12;10.0147;13.0294;11.0441;10.0588;10.0735;9.08824;9.10294;9.11765;8.13235;8.14706;8.16176;8.17647;8.19118;8.20588;8.22059;8.23529;9.25
35;12;10.0147;13.0294;12.0441;11.0588;10.0735;9.08824;9.10294;9.11765;8.13235;8.14706;8.16176;8.17647;8.19118;8.20588;8.22059;8.23529;9.25
36;12;10.0147;13.0294;12.0441;11.0588;10.0735;9.08824;9.10294;9.11765;8.13235;8.14706;8.16176;8.17647;8.19118;8.20588;8.22059;8.23529;8.25
37;12;10.0147;13.0294;12.0441;11.0588;10.0735;9.08824;9.10294;9.11765;9.13235;8.14706;8.16176;8.17647;8.19118;8.20588;8.22059;8.23529;8.25
38;12;10.0147;13.0294;12.0441;11.0588;10.0735;10.0882;9.10294;9.11765;9.13235;8.14706;8.16176;8.17647;8.19118;8.20588;8.22059;8.23529;8.25
39;12;10.0147;13.0294;12.0441;11.0588;10.0735;10.0882;9.10294;9.11765;9.13235;8.14706;8.16176;8.17647;8.19118;8.20588;8.22059;8.23529;8.25
40;12;10.0147;13.0294;12.0441;11.0588;10.0735;10.0882;9.10294;9.11765;9.13235;8.14706;8.16176;8.17647;8.19118;8.20588;8.22059;8.23529;8.25
41;12;10.0147;13.0294;12.0441;11.0588;10.0735;10.0882;9.10294;9.11765;9.13235;9.14706;8.16176;8.17647;8.19118;8.20588;8.22059;8.23529;8.25
42;12;10.0147;14.0294;12.0441;11.0588;10.0735;10.0882;9.10294;9.11765;9.13235;9.14706;8.16176;8.17647;8.19118;8.20588;8.22059;8.23529;8.25
43;12;10.0147;14.0294;12.0441;11.0588;10.0735;10.0882;9.10294;9.11765;9.13235;9.14706;8.16176;8.17647;8.19118;8.20588;8.22059;8.23529;8.25
44;12;10.0147;14.0294;12.0441;11.0588;10.0735;10.0882;10.1029;9.11765;9.13235;9.14706;8.16176;8.17647;8.19118;8.20588;8.22059;8.23529;8.25
45;12;11.0147;14.0294;12.0441;11.0588;11.0735;10.0882;10.1029;9.11765;9.13235;9.14706;9.16176;8.17647;8.19118;8.20588;8.22059;8.23529;8.25
46;12;11.0147;14.0294;12.0441;11.0588;11.0735;10.0882;10.1029;9.11765;9.13235;9.14706;9.16176;8.17647;8.19118;8.20588;8.22059;8.23529;8.25
47;12;11.0147;14.0294;12.0441;11.0588;11.0735;10.0882;10.1029;9.11765;9.13235;9.14706;9.16176;8.17647;8.19118;8.20588;8.22059;8.23529;8.25
48;12;11.0147;14.0294;12.0441;11.0588;11.0735;10.0882;10.1029;9.11765;9.13235;9.14706;9.16176;8.17647;8.19118;8.20588;8.22059;8.23529;8.25
49;13;11.0147;14.0294;13.0441;12.0588;11.0735;10.0882;10.1029;10.1176;9.13235;9.14706;9.16176;9.17647;8.19118;8.20588;8.22059;8.23529;8.25
50;13;11.0147;14.0294;13.0441;12.0588;11.0735;10.0882;10.1029;10.1176;9.13235;9.14706;9.16176;9.17647;8.19118;8.20588;8.22059;8.23529;8.25
51;13;11.0147;14.0294;13.0441;12.0588;11.0735;10.0882;10.1029;10.1176;9.13235;9.14706;9.16176;9.17647;8.19118;8.20588;8.22059;8.23529;8.25
52;13;11.0147;14.0294;13.0441;12.0588;11.0735;11.0882;10.1029;10.1176;9.13235;9.14706;9.16176;9.17647;8.19118;8.20588;8.22059;8.23529;8.25
53;13;11.0147;14.0294;13.0441;12.0588;11.0735;11.0882;10.1029;10.1176;9.13235;9.14706;9.16176;9.17647;9.19118;8.20588;8.22059;8.23529;8.25
54;13;11.0147;14.0294;13.0441;12.0588;11.0735;11.0882;10.1029;10.1176;10.1324;9.14706;9.16176;9.17647;9.19118;8.20588;8.22059;8.23529;8.25
55;13;11.0147;15.0294;13.0441;12.0588;11.0735;11.0882;10.1029;10.1176;10.1324;9.14706;9.16176;9.17647;9.19118;8.20588;8.22059;8.23529;8.25
56;13;11.0147;15.0294;13.0441;12.0588;11.0735;11.0882;10.1029;10.1176;10.1324;9.14706;9.16176;9.17647;9.19118;8.20588;8.22059;8.23529;8.25
57;13;11.0147;15.0294;13.0441;12.0588;11.0735;11.0882;10.1029;10.1176;10.1324;9.14706;9.16176;9.17647;9.19118;9.20588;8.22059;8.23529;8.25
58;13;11.0147;15.0294;13.0441;12.0588;11.0735;11.0882;11.1029;10.1176;10.1324;10.1471;9.16176;9.17647;9.19118;9.20588;8.22059;8.23529;8.25
59;13;11.0147;15.0294;13.0441;12.0588;12.0735;11.0882;11.1029;10.1176;10.1324;10.1471;9.16176;9.17647;9.19118;9.20588;8.22059;8.23529;8.25
60;13;11.0147;15.0294;13.0441;12.0588;12.0735;11.0882;11.1029;10.1176;10.1324;10.1471;9.16176;9.17647;9.19118;9.20588;8.22059;8.23529;8.25
61;13;11.0147;15.0294;13.0441;12.0588;12.0735;11.0882;11.1029;10.1176;10.1324;10.1471;9.16176;9.17647;9.19118;9.20588;9.22059;8.23529;8.25
62;13;11.0147;15.0294;13.0441;12.0588;12.0735;11.0882;11.1029;10.1176;10.1324;10.1471;9.16176;9.17647;9.19118;9.20588;9.22059;8.23529;8.25
63;13;11.0147;15.0294;14.0441;13.0588;12.0735;11.0882;11.1029;11.1176;10.1324;10.1471;10.1618;9.17647;9.19118;9.20588;9.22059;8.23529;8.25
64;13;11.0147;15.0294;14.0441;13.0588;12.0735;11.0882;11.1029;11.1176;10.1324;10.1471;10.1618;9.17647;9.19118;9.20588;9.22059;8.23529;8.25
65;13;11.0147;15.0294;14.0441;13.0588;12.0735;11.0882;11.1029;11.1176;10.1324;10.1471;10.1618;9.17647;9.19118;9.20588;9.22059;9.23529;8.25
66;13;11.0147;15.0294;14.0441;13.0588;12.0735;12.0882;11.1029;11.1176;10.1324;10.1471;10.1618;9.17647;9.19118;9.20588;9.22059;9.23529;8.25
67;13;11.0147;15.0294;14.0441;13.0588;12.0735;12.0882;11.1029;11.1176;10.1324;10.1471;10.1618;9.17647;9.19118;9.20588;9.22059;9.23529;8.25
68;13;11.0147;15.0294;14.0441;13.0588;12.0735;12.0882;11.1029;11.1176;11.1324;10.1471;10.1618;10.1765;9.19118;9.20588;9.22059;9.23529;8.25
69;13;11.0147;16.0294;14.0441;13.0588;12.0735;12.0882;11.1029;11.1176;11.1324;10.1471;10.1618;10.1765;9.19118;9.20588;9.22059;9.23529;9.25
70;13;11.0147;16.0294;14.0441;13.0588;12.0735;12.0882;11.1029;11.1176;11.1324;10.1471;10.1618;10.1765;9.19118;9.20588;9.22059;9.23529;9.25
71;13;11.0147;16.0294;14.0441;13.0588;12.0735;12.0882;11.1029;11.1176;11.1324;10.1471;10.1618;10.1765;9.19118;9.20588;9.22059;9.23529;9.25
72;14;11.0147;16.0294;14.0441;13.0588;12.0735;12.0882;12.1029;11.1176;11.1324;10.1471;10.1618;10.1765;10.1912;9.20588;9.22059;9.23529;9.25
73;14;11.0147;16.0294;14.0441;13.0588;13.0735;12.0882;12.1029;11.1176;11.1324;11.1471;10.1618;10.1765;10.1912;9.20588;9.22059;9.23529;9.25
74;14;11.0147;16.0294;14.0441;13.0588;13.0735;12.0882;12.1029;11.1176;11.1324;11.1471;10.1618;10.1765;10.1912;9.20588;9.22059;9.23529;9.25
75;14;11.0147;16.0294;14.0441;13.0588;13.0735;12.0882;12.1029;11.1176;11.1324;11.1471;10.1618;10.1765;10.1912;9.20588;9.22059;9.23529;9.25
76;14;11.0147;16.0294;14.0441;13.0588;13.0735;12.0882;12.1029;11.1176;11.1324;11.1471;10.1618;10.1765;10.1912;9.20588;9.22059;9.23529;9.25
77;14;11.0147;16.0294;15.0441;14.0588;13.0735;12.0882;12.1029;12.1176;11.1324;11.1471;10.1618;10.1765;10.1912;10.2059;9.22059;9.23529;9.25
78;14;11.0147;16.0294;15.0441;14.0588;13.0735;12.0882;12.1029;12.1176;11.1324;11.1471;11.1618;10.1765;10.1912;10.2059;9.22059;9.23529;9.25
79;14;11.0147;16.0294;15.0441;14.0588;13.0735;12.0882;12.1029;12.1176;11.1324;11.1471;11.1618;10.1765;10.1912;10.2059;9.22059;9.23529;9.25
