21,22,0.2257742079,0.3457701852,0.2257742079,0.3457701852,0.2257742079,0.3457701852,0.2257742079,0.3457701852,0.2257742079,0.3457701852,0.2257742079,0.3457701852,0.2257742079,0.3457701852,0.2257742079,0.3457701852,0.2257742079,0.3457701852,0.2257742079,0.3457701852,0.2257742079,0.3457701852,0.2257742079,0.3457701852,0.2257742079,0.3457701852,0.2257742079,0.3457701852,0.2257742079,0.3457701852,0.2257742079,0.3457701852,0.2257742079,0.3457701852,0.2257742079,0.3457701852,0.2257742079,0.3457701852,0.2257742079,0.3457701852,0.2257742079,0.3457701852,0.2257742079,0.3457701852,0.2257742079,0.3457701852,0.2257742079,0.3457701852,0.2257742079,0.3457701852,0.2257742079,0.3457701852,0.119996,0.119996,0.119996,0.119996,0.119996,0.119996,0.119996,0.119996,0.119996,0.119996,0.119996,0.119996,0.119996,0.119996,0.119996,0.119996,0.119996,0.119996,0.119996,0.119996,0.119996,0.119996,0.119996,0.119996,0.119996,0.119996,0.0143331,0.0143331,0.0143331,0.0143331,0.0143331,0.0143331,0.0143331,0.0143331,0.0143331,0.0143331,0.0143331,0.0143331,0.0143331,0.0143331,0.0143331,0.0143331,0.0143331,0.0143331,0.0143331,0.0143331,0.0143331,0.0143331,0.0143331,0.0143331,0.0143331,0.0143331,
22,23,0.2201274163,0.3355949509,0.2201274163,0.3355949509,0.2201274163,0.3355949509,0.2201274163,0.3355949509,0.2201274163,0.3355949509,0.2201274163,0.3355949509,0.2201274163,0.3355949509,0.2201274163,0.3355949509,0.2201274163,0.3355949509,0.2201274163,0.3355949509,0.2201274163,0.3355949509,0.2201274163,0.3355949509,0.2201274163,0.3355949509,0.2201274163,0.3355949509,0.2201274163,0.3355949509,0.2201274163,0.3355949509,0.2201274163,0.3355949509,0.2201274163,0.3355949509,0.2201274163,0.3355949509,0.2201274163,0.3355949509,0.2201274163,0.3355949509,0.2201274163,0.3355949509,0.2201274163,0.3355949509,0.2201274163,0.3355949509,0.2201274163,0.3355949509,0.2201274163,0.3355949509,0.115468,0.115468,0.115468,0.115468,0.115468,0.115468,0.115468,0.115468,0.115468,0.115468,0.115468,0.115468,0.115468,0.115468,0.115468,0.115468,0.115468,0.115468,0.115468,0.115468,0.115468,0.115468,0.115468,0.115468,0.115468,0.115468,0.0153508,0.0153508,0.0153508,0.0153508,0.0153508,0.0153508,0.0153508,0.0153508,0.0153508,0.0153508,0.0153508,0.0153508,0.0153508,0.0153508,0.0153508,0.0153508,0.0153508,0.0153508,0.0153508,0.0153508,0.0153508,0.0153508,0.0153508,0.0153508,0.0153508,0.0153508,
23,24,0.2146739013,0.3260764654,0.2146739013,0.3260764654,0.2146739013,0.3260764654,0.2146739013,0.3260764654,0.2146739013,0.3260764654,0.2146739013,0.3260764654,0.2146739013,0.3260764654,0.2146739013,0.3260764654,0.2146739013,0.3260764654,0.2146739013,0.3260764654,0.2146739013,0.3260764654,0.2146739013,0.3260764654,0.2146739013,0.3260764654,0.2146739013,0.3260764654,0.2146739013,0.3260764654,0.2146739013,0.3260764654,0.2146739013,0.3260764654,0.2146739013,0.3260764654,0.2146739013,0.3260764654,0.2146739013,0.3260764654,0.2146739013,0.3260764654,0.2146739013,0.3260764654,0.2146739013,0.3260764654,0.2146739013,0.3260764654,0.2146739013,0.3260764654,0.2146739013,0.3260764654,0.111403,0.111403,0.111403,0.111403,0.111403,0.111403,0.111403,0.111403,0.111403,0.111403,0.111403,0.111403,0.111403,0.111403,0.111403,0.111403,0.111403,0.111403,0.111403,0.111403,0.111403,0.111403,0.111403,0.111403,0.111403,0.111403,0.0164061,0.0164061,0.0164061,0.0164061,0.0164061,0.0164061,0.0164061,0.0164061,0.0164061,0.0164061,0.0164061,0.0164061,0.0164061,0.0164061,0.0164061,0.0164061,0.0164061,0.0164061,0.0164061,0.0164061,0.0164061,0.0164061,0.0164061,0.0164061,0.0164061,0.0164061,
24,25,0.2094023645,0.3171593204,0.2094023645,0.3171593204,0.2094023645,0.3171593204,0.2094023645,0.3171593204,0.2094023645,0.3171593204,0.2094023645,0.3171593204,0.2094023645,0.3171593204,0.2094023645,0.3171593204,0.2094023645,0.3171593204,0.2094023645,0.3171593204,0.2094023645,0.3171593204,0.2094023645,0.3171593204,0.2094023645,0.3171593204,0.2094023645,0.3171593204,0.2094023645,0.3171593204,0.2094023645,0.3171593204,0.2094023645,0.3171593204,0.2094023645,0.3171593204,0.2094023645,0.3171593204,0.2094023645,0.3171593204,0.2094023645,0.3171593204,0.2094023645,0.3171593204,0.2094023645,0.3171593204,0.2094023645,0.3171593204,0.2094023645,0.3171593204,0.2094023645,0.3171593204,0.107757,0.107757,0.107757,0.107757,0.107757,0.107757,0.107757,0.107757,0.107757,0.107757,0.107757,0.107757,0.107757,0.107757,0.107757,0.107757,0.107757,0.107757,0.107757,0.107757,0.107757,0.107757,0.107757,0.107757,0.107757,0.107757,0.0174975,0.0174975,0.0174975,0.0174975,0.0174975,0.0174975,0.0174975,0.0174975,0.0174975,0.0174975,0.0174975,0.0174975,0.0174975,0.0174975,0.0174975,0.0174975,0.0174975,0.0174975,0.0174975,0.0174975,0.0174975,0.0174975,0.0174975,0.0174975,0.0174975,0.0174975,
25,26,0.2043014204,0.3087951371,0.2043014204,0.3087951371,0.2043014204,0.3087951371,0.2043014204,0.3087951371,0.2043014204,0.3087951371,0.2043014204,0.3087951371,0.2043014204,0.3087951371,0.2043014204,0.3087951371,0.2043014204,0.3087951371,0.2043014204,0.3087951371,0.2043014204,0.3087951371,0.2043014204,0.3087951371,0.2043014204,0.3087951371,0.2043014204,0.3087951371,0.2043014204,0.3087951371,0.2043014204,0.3087951371,0.2043014204,0.3087951371,0.2043014204,0.3087951371,0.2043014204,0.3087951371,0.2043014204,0.3087951371,0.2043014204,0.3087951371,0.2043014204,0.3087951371,0.2043014204,0.3087951371,0.2043014204,0.3087951371,0.2043014204,0.3087951371,0.2043014204,0.3087951371,0.104494,0.104494,0.104494,0.104494,0.104494,0.104494,0.104494,0.104494,0.104494,0.104494,0.104494,0.104494,0.104494,0.104494,0.104494,0.104494,0.104494,0.104494,0.104494,0.104494,0.104494,0.104494,0.104494,0.104494,0.104494,0.104494,0.0186253,0.0186253,0.0186253,0.0186253,0.0186253,0.0186253,0.0186253,0.0186253,0.0186253,0.0186253,0.0186253,0.0186253,0.0186253,0.0186253,0.0186253,0.0186253,0.0186253,0.0186253,0.0186253,0.0186253,0.0186253,0.0186253,0.0186253,0.0186253,0.0186253,0.0186253,
26,27,0.1993604152,0.3009407223,0.1993604152,0.3009407223,0.1993604152,0.3009407223,0.1993604152,0.3009407223,0.1993604152,0.3009407223,0.1993604152,0.3009407223,0.1993604152,0.3009407223,0.1993604152,0.3009407223,0.1993604152,0.3009407223,0.1993604152,0.3009407223,0.1993604152,0.3009407223,0.1993604152,0.3009407223,0.1993604152,0.3009407223,0.1993604152,0.3009407223,0.1993604152,0.3009407223,0.1993604152,0.3009407223,0.1993604152,0.3009407223,0.1993604152,0.3009407223,0.1993604152,0.3009407223,0.1993604152,0.3009407223,0.1993604152,0.3009407223,0.1993604152,0.3009407223,0.1993604152,0.3009407223,0.1993604152,0.3009407223,0.1993604152,0.3009407223,0.1993604152,0.3009407223,0.10158,0.10158,0.10158,0.10158,0.10158,0.10158,0.10158,0.10158,0.10158,0.10158,0.10158,0.10158,0.10158,0.10158,0.10158,0.10158,0.10158,0.10158,0.10158,0.10158,0.10158,0.10158,0.10158,0.10158,0.10158,0.10158,0.0197898,0.0197898,0.0197898,0.0197898,0.0197898,0.0197898,0.0197898,0.0197898,0.0197898,0.0197898,0.0197898,0.0197898,0.0197898,0.0197898,0.0197898,0.0197898,0.0197898,0.0197898,0.0197898,0.0197898,0.0197898,0.0197898,0.0197898,0.0197898,0.0197898,0.0197898,
27,28,0.1945693728,0.2935574088,0.1945693728,0.2935574088,0.1945693728,0.2935574088,0.1945693728,0.2935574088,0.1945693728,0.2935574088,0.1945693728,0.2935574088,0.1945693728,0.2935574088,0.1945693728,0.2935574088,0.1945693728,0.2935574088,0.1945693728,0.2935574088,0.1945693728,0.2935574088,0.1945693728,0.2935574088,0.1945693728,0.2935574088,0.1945693728,0.2935574088,0.1945693728,0.2935574088,0.1945693728,0.2935574088,0.1945693728,0.2935574088,0.1945693728,0.2935574088,0.1945693728,0.2935574088,0.1945693728,0.2935574088,0.1945693728,0.2935574088,0.1945693728,0.2935574088,0.1945693728,0.2935574088,0.1945693728,0.2935574088,0.1945693728,0.2935574088,0.1945693728,0.2935574088,0.098988,0.098988,0.098988,0.098988,0.098988,0.098988,0.098988,0.098988,0.098988,0.098988,0.098988,0.098988,0.098988,0.098988,0.098988,0.098988,0.098988,0.098988,0.098988,0.098988,0.098988,0.098988,0.098988,0.098988,0.098988,0.098988,0.0209916,0.0209916,0.0209916,0.0209916,0.0209916,0.0209916,0.0209916,0.0209916,0.0209916,0.0209916,0.0209916,0.0209916,0.0209916,0.0209916,0.0209916,0.0209916,0.0209916,0.0209916,0.0209916,0.0209916,0.0209916,0.0209916,0.0209916,0.0209916,0.0209916,0.0209916,
28,29,0.1899189495,0.2866104881,0.1899189495,0.2866104881,0.1899189495,0.2866104881,0.1899189495,0.2866104881,0.1899189495,0.2866104881,0.1899189495,0.2866104881,0.1899189495,0.2866104881,0.1899189495,0.2866104881,0.1899189495,0.2866104881,0.1899189495,0.2866104881,0.1899189495,0.2866104881,0.1899189495,0.2866104881,0.1899189495,0.2866104881,0.1899189495,0.2866104881,0.1899189495,0.2866104881,0.1899189495,0.2866104881,0.1899189495,0.2866104881,0.1899189495,0.2866104881,0.1899189495,0.2866104881,0.1899189495,0.2866104881,0.1899189495,0.2866104881,0.1899189495,0.2866104881,0.1899189495,0.2866104881,0.1899189495,0.2866104881,0.1899189495,0.2866104881,0.1899189495,0.2866104881,0.0966915,0.0966915,0.0966915,0.0966915,0.0966915,0.0966915,0.0966915,0.0966915,0.0966915,0.0966915,0.0966915,0.0966915,0.0966915,0.0966915,0.0966915,0.0966915,0.0966915,0.0966915,0.0966915,0.0966915,0.0966915,0.0966915,0.0966915,0.0966915,0.0966915,0.0966915,0.022231,0.022231,0.022231,0.022231,0.022231,0.022231,0.022231,0.022231,0.022231,0.022231,0.022231,0.022231,0.022231,0.022231,0.022231,0.022231,0.022231,0.022231,0.022231,0.022231,0.022231,0.022231,0.022231,0.022231,0.022231,0.022231,
29,30,0.1854003891,0.2800687269,0.1854003891,0.2800687269,0.1854003891,0.2800687269,0.1854003891,0.2800687269,0.1854003891,0.2800687269,0.1854003891,0.2800687269,0.1854003891,0.2800687269,0.1854003891,0.2800687269,0.1854003891,0.2800687269,0.1854003891,0.2800687269,0.1854003891,0.2800687269,0.1854003891,0.2800687269,0.1854003891,0.2800687269,0.1854003891,0.2800687269,0.1854003891,0.2800687269,0.1854003891,0.2800687269,0.1854003891,0.2800687269,0.1854003891,0.2800687269,0.1854003891,0.2800687269,0.1854003891,0.2800687269,0.1854003891,0.2800687269,0.1854003891,0.2800687269,0.1854003891,0.2800687269,0.1854003891,0.2800687269,0.1854003891,0.2800687269,0.1854003891,0.2800687269,0.0946683,0.0946683,0.0946683,0.0946683,0.0946683,0.0946683,0.0946683,0.0946683,0.0946683,0.0946683,0.0946683,0.0946683,0.0946683,0.0946683,0.0946683,0.0946683,0.0946683,0.0946683,0.0946683,0.0946683,0.0946683,0.0946683,0.0946683,0.0946683,0.0946683,0.0946683,0.0235084,0.0235084,0.0235084,0.0235084,0.0235084,0.0235084,0.0235084,0.0235084,0.0235084,0.0235084,0.0235084,0.0235084,0.0235084,0.0235084,0.0235084,0.0235084,0.0235084,0.0235084,0.0235084,0.0235084,0.0235084,0.0235084,0.0235084,0.0235084,0.0235084,0.0235084,
30,31,0.1810054821,0.2739039507,0.1810054821,0.2739039507,0.1810054821,0.2739039507,0.1810054821,0.2739039507,0.1810054821,0.2739039507,0.1810054821,0.2739039507,0.1810054821,0.2739039507,0.1810054821,0.2739039507,0.1810054821,0.2739039507,0.1810054821,0.2739039507,0.1810054821,0.2739039507,0.1810054821,0.2739039507,0.1810054821,0.2739039507,0.1810054821,0.2739039507,0.1810054821,0.2739039507,0.1810054821,0.2739039507,0.1810054821,0.2739039507,0.1810054821,0.2739039507,0.1810054821,0.2739039507,0.1810054821,0.2739039507,0.1810054821,0.2739039507,0.1810054821,0.2739039507,0.1810054821,0.2739039507,0.1810054821,0.2739039507,0.1810054821,0.2739039507,0.1810054821,0.2739039507,0.0928985,0.0928985,0.0928985,0.0928985,0.0928985,0.0928985,0.0928985,0.0928985,0.0928985,0.0928985,0.0928985,0.0928985,0.0928985,0.0928985,0.0928985,0.0928985,0.0928985,0.0928985,0.0928985,0.0928985,0.0928985,0.0928985,0.0928985,0.0928985,0.0928985,0.0928985,0.0248244,0.0248244,0.0248244,0.0248244,0.0248244,0.0248244,0.0248244,0.0248244,0.0248244,0.0248244,0.0248244,0.0248244,0.0248244,0.0248244,0.0248244,0.0248244,0.0248244,0.0248244,0.0248244,0.0248244,0.0248244,0.0248244,0.0248244,0.0248244,0.0248244,0.0248244,
31,32,0.1767265256,0.2680906872,0.1767265256,0.2680906872,0.1767265256,0.2680906872,0.1767265256,0.2680906872,0.1767265256,0.2680906872,0.1767265256,0.2680906872,0.1767265256,0.2680906872,0.1767265256,0.2680906872,0.1767265256,0.2680906872,0.1767265256,0.2680906872,0.1767265256,0.2680906872,0.1767265256,0.2680906872,0.1767265256,0.2680906872,0.1767265256,0.2680906872,0.1767265256,0.2680906872,0.1767265256,0.2680906872,0.1767265256,0.2680906872,0.1767265256,0.2680906872,0.1767265256,0.2680906872,0.1767265256,0.2680906872,0.1767265256,0.2680906872,0.1767265256,0.2680906872,0.1767265256,0.2680906872,0.1767265256,0.2680906872,0.1767265256,0.2680906872,0.1767265256,0.2680906872,0.0913642,0.0913642,0.0913642,0.0913642,0.0913642,0.0913642,0.0913642,0.0913642,0.0913642,0.0913642,0.0913642,0.0913642,0.0913642,0.0913642,0.0913642,0.0913642,0.0913642,0.0913642,0.0913642,0.0913642,0.0913642,0.0913642,0.0913642,0.0913642,0.0913642,0.0913642,0.0261794,0.0261794,0.0261794,0.0261794,0.0261794,0.0261794,0.0261794,0.0261794,0.0261794,0.0261794,0.0261794,0.0261794,0.0261794,0.0261794,0.0261794,0.0261794,0.0261794,0.0261794,0.0261794,0.0261794,0.0261794,0.0261794,0.0261794,0.0261794,0.0261794,0.0261794,
32,33,0.1725506218,0.2626114684,0.1725506218,0.2626114684,0.1725506218,0.2626114684,0.1725506218,0.2626114684,0.1725506218,0.2626114684,0.1725506218,0.2626114684,0.1725506218,0.2626114684,0.1725506218,0.2626114684,0.1725506218,0.2626114684,0.1725506218,0.2626114684,0.1725506218,0.2626114684,0.1725506218,0.2626114684,0.1725506218,0.2626114684,0.1725506218,0.2626114684,0.1725506218,0.2626114684,0.1725506218,0.2626114684,0.1725506218,0.2626114684,0.1725506218,0.2626114684,0.1725506218,0.2626114684,0.1725506218,0.2626114684,0.1725506218,0.2626114684,0.1725506218,0.2626114684,0.1725506218,0.2626114684,0.1725506218,0.2626114684,0.1725506218,0.2626114684,0.1725506218,0.2626114684,0.0900608,0.0900608,0.0900608,0.0900608,0.0900608,0.0900608,0.0900608,0.0900608,0.0900608,0.0900608,0.0900608,0.0900608,0.0900608,0.0900608,0.0900608,0.0900608,0.0900608,0.0900608,0.0900608,0.0900608,0.0900608,0.0900608,0.0900608,0.0900608,0.0900608,0.0900608,0.0275852,0.0275852,0.0275852,0.0275852,0.0275852,0.0275852,0.0275852,0.0275852,0.0275852,0.0275852,0.0275852,0.0275852,0.0275852,0.0275852,0.0275852,0.0275852,0.0275852,0.0275852,0.0275852,0.0275852,0.0275852,0.0275852,0.0275852,0.0275852,0.0275852,0.0275852,
33,34,0.1684783276,0.2574380487,0.1684783276,0.2574380487,0.1684783276,0.2574380487,0.1684783276,0.2574380487,0.1684783276,0.2574380487,0.1684783276,0.2574380487,0.1684783276,0.2574380487,0.1684783276,0.2574380487,0.1684783276,0.2574380487,0.1684783276,0.2574380487,0.1684783276,0.2574380487,0.1684783276,0.2574380487,0.1684783276,0.2574380487,0.1684783276,0.2574380487,0.1684783276,0.2574380487,0.1684783276,0.2574380487,0.1684783276,0.2574380487,0.1684783276,0.2574380487,0.1684783276,0.2574380487,0.1684783276,0.2574380487,0.1684783276,0.2574380487,0.1684783276,0.2574380487,0.1684783276,0.2574380487,0.1684783276,0.2574380487,0.1684783276,0.2574380487,0.1684783276,0.2574380487,0.0889597,0.0889597,0.0889597,0.0889597,0.0889597,0.0889597,0.0889597,0.0889597,0.0889597,0.0889597,0.0889597,0.0889597,0.0889597,0.0889597,0.0889597,0.0889597,0.0889597,0.0889597,0.0889597,0.0889597,0.0889597,0.0889597,0.0889597,0.0889597,0.0889597,0.0889597,0.0290276,0.0290276,0.0290276,0.0290276,0.0290276,0.0290276,0.0290276,0.0290276,0.0290276,0.0290276,0.0290276,0.0290276,0.0290276,0.0290276,0.0290276,0.0290276,0.0290276,0.0290276,0.0290276,0.0290276,0.0290276,0.0290276,0.0290276,0.0290276,0.0290276,0.0290276,
34,35,0.1645032358,0.25255138,0.1645032358,0.25255138,0.1645032358,0.25255138,0.1645032358,0.25255138,0.1645032358,0.25255138,0.1645032358,0.25255138,0.1645032358,0.25255138,0.1645032358,0.25255138,0.1645032358,0.25255138,0.1645032358,0.25255138,0.1645032358,0.25255138,0.1645032358,0.25255138,0.1645032358,0.25255138,0.1645032358,0.25255138,0.1645032358,0.25255138,0.1645032358,0.25255138,0.1645032358,0.25255138,0.1645032358,0.25255138,0.1645032358,0.25255138,0.1645032358,0.25255138,0.1645032358,0.25255138,0.1645032358,0.25255138,0.1645032358,0.25255138,0.1645032358,0.25255138,0.1645032358,0.25255138,0.1645032358,0.25255138,0.0880481,0.0880481,0.0880481,0.0880481,0.0880481,0.0880481,0.0880481,0.0880481,0.0880481,0.0880481,0.0880481,0.0880481,0.0880481,0.0880481,0.0880481,0.0880481,0.0880481,0.0880481,0.0880481,0.0880481,0.0880481,0.0880481,0.0880481,0.0880481,0.0880481,0.0880481,0.0305073,0.0305073,0.0305073,0.0305073,0.0305073,0.0305073,0.0305073,0.0305073,0.0305073,0.0305073,0.0305073,0.0305073,0.0305073,0.0305073,0.0305073,0.0305073,0.0305073,0.0305073,0.0305073,0.0305073,0.0305073,0.0305073,0.0305073,0.0305073,0.0305073,0.0305073,
35,36,0.1606173773,0.247936078,0.1606173773,0.247936078,0.1606173773,0.247936078,0.1606173773,0.247936078,0.1606173773,0.247936078,0.1606173773,0.247936078,0.1606173773,0.247936078,0.1606173773,0.247936078,0.1606173773,0.247936078,0.1606173773,0.247936078,0.1606173773,0.247936078,0.1606173773,0.247936078,0.1606173773,0.247936078,0.1606173773,0.247936078,0.1606173773,0.247936078,0.1606173773,0.247936078,0.1606173773,0.247936078,0.1606173773,0.247936078,0.1606173773,0.247936078,0.1606173773,0.247936078,0.1606173773,0.247936078,0.1606173773,0.247936078,0.1606173773,0.247936078,0.1606173773,0.247936078,0.1606173773,0.247936078,0.1606173773,0.247936078,0.0873187,0.0873187,0.0873187,0.0873187,0.0873187,0.0873187,0.0873187,0.0873187,0.0873187,0.0873187,0.0873187,0.0873187,0.0873187,0.0873187,0.0873187,0.0873187,0.0873187,0.0873187,0.0873187,0.0873187,0.0873187,0.0873187,0.0873187,0.0873187,0.0873187,0.0873187,0.0320288,0.0320288,0.0320288,0.0320288,0.0320288,0.0320288,0.0320288,0.0320288,0.0320288,0.0320288,0.0320288,0.0320288,0.0320288,0.0320288,0.0320288,0.0320288,0.0320288,0.0320288,0.0320288,0.0320288,0.0320288,0.0320288,0.0320288,0.0320288,0.0320288,0.0320288,
36,37,0.1568153005,0.2435760192,0.1568153005,0.2435760192,0.1568153005,0.2435760192,0.1568153005,0.2435760192,0.1568153005,0.2435760192,0.1568153005,0.2435760192,0.1568153005,0.2435760192,0.1568153005,0.2435760192,0.1568153005,0.2435760192,0.1568153005,0.2435760192,0.1568153005,0.2435760192,0.1568153005,0.2435760192,0.1568153005,0.2435760192,0.1568153005,0.2435760192,0.1568153005,0.2435760192,0.1568153005,0.2435760192,0.1568153005,0.2435760192,0.1568153005,0.2435760192,0.1568153005,0.2435760192,0.1568153005,0.2435760192,0.1568153005,0.2435760192,0.1568153005,0.2435760192,0.1568153005,0.2435760192,0.1568153005,0.2435760192,0.1568153005,0.2435760192,0.1568153005,0.2435760192,0.0867607,0.0867607,0.0867607,0.0867607,0.0867607,0.0867607,0.0867607,0.0867607,0.0867607,0.0867607,0.0867607,0.0867607,0.0867607,0.0867607,0.0867607,0.0867607,0.0867607,0.0867607,0.0867607,0.0867607,0.0867607,0.0867607,0.0867607,0.0867607,0.0867607,0.0867607,0.0335922,0.0335922,0.0335922,0.0335922,0.0335922,0.0335922,0.0335922,0.0335922,0.0335922,0.0335922,0.0335922,0.0335922,0.0335922,0.0335922,0.0335922,0.0335922,0.0335922,0.0335922,0.0335922,0.0335922,0.0335922,0.0335922,0.0335922,0.0335922,0.0335922,0.0335922,
37,38,0.1530916253,0.2394567316,0.1530916253,0.2394567316,0.1530916253,0.2394567316,0.1530916253,0.2394567316,0.1530916253,0.2394567316,0.1530916253,0.2394567316,0.1530916253,0.2394567316,0.1530916253,0.2394567316,0.1530916253,0.2394567316,0.1530916253,0.2394567316,0.1530916253,0.2394567316,0.1530916253,0.2394567316,0.1530916253,0.2394567316,0.1530916253,0.2394567316,0.1530916253,0.2394567316,0.1530916253,0.2394567316,0.1530916253,0.2394567316,0.1530916253,0.2394567316,0.1530916253,0.2394567316,0.1530916253,0.2394567316,0.1530916253,0.2394567316,0.1530916253,0.2394567316,0.1530916253,0.2394567316,0.1530916253,0.2394567316,0.1530916253,0.2394567316,0.1530916253,0.2394567316,0.0863651,0.0863651,0.0863651,0.0863651,0.0863651,0.0863651,0.0863651,0.0863651,0.0863651,0.0863651,0.0863651,0.0863651,0.0863651,0.0863651,0.0863651,0.0863651,0.0863651,0.0863651,0.0863651,0.0863651,0.0863651,0.0863651,0.0863651,0.0863651,0.0863651,0.0863651,0.0351981,0.0351981,0.0351981,0.0351981,0.0351981,0.0351981,0.0351981,0.0351981,0.0351981,0.0351981,0.0351981,0.0351981,0.0351981,0.0351981,0.0351981,0.0351981,0.0351981,0.0351981,0.0351981,0.0351981,0.0351981,0.0351981,0.0351981,0.0351981,0.0351981,0.0351981,
38,39,0.149441262,0.235564971,0.149441262,0.235564971,0.149441262,0.235564971,0.149441262,0.235564971,0.149441262,0.235564971,0.149441262,0.235564971,0.149441262,0.235564971,0.149441262,0.235564971,0.149441262,0.235564971,0.149441262,0.235564971,0.149441262,0.235564971,0.149441262,0.235564971,0.149441262,0.235564971,0.149441262,0.235564971,0.149441262,0.235564971,0.149441262,0.235564971,0.149441262,0.235564971,0.149441262,0.235564971,0.149441262,0.235564971,0.149441262,0.235564971,0.149441262,0.235564971,0.149441262,0.235564971,0.149441262,0.235564971,0.149441262,0.235564971,0.149441262,0.235564971,0.149441262,0.235564971,0.0861237,0.0861237,0.0861237,0.0861237,0.0861237,0.0861237,0.0861237,0.0861237,0.0861237,0.0861237,0.0861237,0.0861237,0.0861237,0.0861237,0.0861237,0.0861237,0.0861237,0.0861237,0.0861237,0.0861237,0.0861237,0.0861237,0.0861237,0.0861237,0.0861237,0.0861237,0.0368473,0.0368473,0.0368473,0.0368473,0.0368473,0.0368473,0.0368473,0.0368473,0.0368473,0.0368473,0.0368473,0.0368473,0.0368473,0.0368473,0.0368473,0.0368473,0.0368473,0.0368473,0.0368473,0.0368473,0.0368473,0.0368473,0.0368473,0.0368473,0.0368473,0.0368473,
39,40,0.145859388,0.2318886018,0.145859388,0.2318886018,0.145859388,0.2318886018,0.145859388,0.2318886018,0.145859388,0.2318886018,0.145859388,0.2318886018,0.145859388,0.2318886018,0.145859388,0.2318886018,0.145859388,0.2318886018,0.145859388,0.2318886018,0.145859388,0.2318886018,0.145859388,0.2318886018,0.145859388,0.2318886018,0.145859388,0.2318886018,0.145859388,0.2318886018,0.145859388,0.2318886018,0.145859388,0.2318886018,0.145859388,0.2318886018,0.145859388,0.2318886018,0.145859388,0.2318886018,0.145859388,0.2318886018,0.145859388,0.2318886018,0.145859388,0.2318886018,0.145859388,0.2318886018,0.145859388,0.2318886018,0.145859388,0.2318886018,0.0860292,0.0860292,0.0860292,0.0860292,0.0860292,0.0860292,0.0860292,0.0860292,0.0860292,0.0860292,0.0860292,0.0860292,0.0860292,0.0860292,0.0860292,0.0860292,0.0860292,0.0860292,0.0860292,0.0860292,0.0860292,0.0860292,0.0860292,0.0860292,0.0860292,0.0860292,0.0385404,0.0385404,0.0385404,0.0385404,0.0385404,0.0385404,0.0385404,0.0385404,0.0385404,0.0385404,0.0385404,0.0385404,0.0385404,0.0385404,0.0385404,0.0385404,0.0385404,0.0385404,0.0385404,0.0385404,0.0385404,0.0385404,0.0385404,0.0385404,0.0385404,0.0385404,
40,41,0.1423414268,0.228416492,0.1423414268,0.228416492,0.1423414268,0.228416492,0.1423414268,0.228416492,0.1423414268,0.228416492,0.1423414268,0.228416492,0.1423414268,0.228416492,0.1423414268,0.228416492,0.1423414268,0.228416492,0.1423414268,0.228416492,0.1423414268,0.228416492,0.1423414268,0.228416492,0.1423414268,0.228416492,0.1423414268,0.228416492,0.1423414268,0.228416492,0.1423414268,0.228416492,0.1423414268,0.228416492,0.1423414268,0.228416492,0.1423414268,0.228416492,0.1423414268,0.228416492,0.1423414268,0.228416492,0.1423414268,0.228416492,0.1423414268,0.228416492,0.1423414268,0.228416492,0.1423414268,0.228416492,0.1423414268,0.228416492,0.0860751,0.0860751,0.0860751,0.0860751,0.0860751,0.0860751,0.0860751,0.0860751,0.0860751,0.0860751,0.0860751,0.0860751,0.0860751,0.0860751,0.0860751,0.0860751,0.0860751,0.0860751,0.0860751,0.0860751,0.0860751,0.0860751,0.0860751,0.0860751,0.0860751,0.0860751,0.0402784,0.0402784,0.0402784,0.0402784,0.0402784,0.0402784,0.0402784,0.0402784,0.0402784,0.0402784,0.0402784,0.0402784,0.0402784,0.0402784,0.0402784,0.0402784,0.0402784,0.0402784,0.0402784,0.0402784,0.0402784,0.0402784,0.0402784,0.0402784,0.0402784,0.0402784,
41,42,0.1388830309,0.2251384171,0.1388830309,0.2251384171,0.1388830309,0.2251384171,0.1388830309,0.2251384171,0.1388830309,0.2251384171,0.1388830309,0.2251384171,0.1388830309,0.2251384171,0.1388830309,0.2251384171,0.1388830309,0.2251384171,0.1388830309,0.2251384171,0.1388830309,0.2251384171,0.1388830309,0.2251384171,0.1388830309,0.2251384171,0.1388830309,0.2251384171,0.1388830309,0.2251384171,0.1388830309,0.2251384171,0.1388830309,0.2251384171,0.1388830309,0.2251384171,0.1388830309,0.2251384171,0.1388830309,0.2251384171,0.1388830309,0.2251384171,0.1388830309,0.2251384171,0.1388830309,0.2251384171,0.1388830309,0.2251384171,0.1388830309,0.2251384171,0.1388830309,0.2251384171,0.0862554,0.0862554,0.0862554,0.0862554,0.0862554,0.0862554,0.0862554,0.0862554,0.0862554,0.0862554,0.0862554,0.0862554,0.0862554,0.0862554,0.0862554,0.0862554,0.0862554,0.0862554,0.0862554,0.0862554,0.0862554,0.0862554,0.0862554,0.0862554,0.0862554,0.0862554,0.0420619,0.0420619,0.0420619,0.0420619,0.0420619,0.0420619,0.0420619,0.0420619,0.0420619,0.0420619,0.0420619,0.0420619,0.0420619,0.0420619,0.0420619,0.0420619,0.0420619,0.0420619,0.0420619,0.0420619,0.0420619,0.0420619,0.0420619,0.0420619,0.0420619,0.0420619,
